,state,year,county_name,county,cousub,vtd08,vtdid,ward,ward2,ward3,ward4,ward5,ward6,ed,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ad,nopad_vtdid,g2006_USS_tv,g2006_USS_dv,g2006_USS_rv,g2006_USH_tv,g2006_USH_dv,g2006_USH_rv,g2006_GOV_tv,g2006_GOV_dv,g2006_GOV_rv,g2006_STS_tv,g2006_STS_dv,g2006_STS_rv,g2006_STH_tv,g2006_STH_dv,g2006_STH_rv,g2006_REG_tv,g2006_REG_dv,g2006_REG_rv
3740,NY,2006,Kings,47,10022,517,360470517,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047517,267,136,105,267,135,0,267,153,87,267,137,0,267,128,107,719,353,193
3741,NY,2006,Kings,47,10022,518,360470518,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047518,171,102,38,171,109,0,171,111,37,171,103,0,171,105,40,631,383,108
3742,NY,2006,Kings,47,10022,519,360470519,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047519,226,134,62,226,111,0,226,115,53,226,120,0,226,113,64,792,479,112
3743,NY,2006,Kings,47,10022,520,360470520,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047520,138,89,30,138,78,0,138,79,26,138,79,0,138,79,30,575,306,112
3744,NY,2006,Kings,47,10022,521,360470521,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047521,117,82,19,117,87,0,117,88,8,117,79,0,117,92,9,468,286,70
3745,NY,2006,Kings,47,10022,522,360470522,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047522,165,113,27,165,107,0,165,112,27,165,108,0,165,107,36,670,386,94
3746,NY,2006,Kings,47,10022,523,360470523,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047523,182,114,39,182,118,0,182,122,32,182,114,0,182,114,34,749,389,141
3747,NY,2006,Kings,47,10022,524,360470524,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047524,192,127,30,192,124,36,192,143,22,192,134,0,192,120,36,505,293,76
3748,NY,2006,Kings,47,10022,525,360470525,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047525,163,96,38,163,102,0,163,99,35,163,0,57,163,93,44,486,251,87
3749,NY,2006,Kings,47,10022,526,360470526,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047526,244,168,50,244,174,0,244,177,36,244,0,73,244,157,53,737,419,138
3750,NY,2006,Kings,47,10022,527,360470527,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047527,215,142,34,215,149,0,215,142,27,215,147,0,215,156,32,684,441,89
3751,NY,2006,Kings,47,10022,528,360470528,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047528,270,176,56,270,178,0,270,178,45,270,185,0,270,177,52,664,384,118
3752,NY,2006,Kings,47,10022,529,360470529,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047529,183,101,59,183,104,0,183,97,54,183,0,80,183,99,55,611,316,122
3753,NY,2006,Kings,47,10022,530,360470530,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047530,196,124,43,196,126,0,196,125,39,196,0,58,196,125,43,558,304,88
3754,NY,2006,Kings,47,10022,531,360470531,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047531,137,87,37,137,88,0,137,94,23,137,0,45,137,80,40,491,219,102
3755,NY,2006,Kings,47,10022,532,360470532,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047532,234,147,52,234,159,0,234,152,46,234,157,0,234,143,50,781,394,141
3756,NY,2006,Kings,47,10022,533,360470533,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047533,161,125,16,161,111,0,161,121,16,161,120,0,161,119,15,501,298,80
3757,NY,2006,Kings,47,10022,534,360470534,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047534,133,76,44,133,69,43,133,78,39,133,0,53,133,67,47,351,192,85
3758,NY,2006,Kings,47,10022,535,360470535,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047535,173,104,30,173,95,31,173,111,23,173,106,0,173,101,34,451,255,72
3759,NY,2006,Kings,47,10022,536,360470536,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047536,155,93,38,155,73,43,155,93,39,155,0,53,155,83,45,611,325,121
3760,NY,2006,Kings,47,10022,537,360470537,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047537,120,76,30,120,72,27,120,76,30,120,83,0,120,70,32,356,196,91
3761,NY,2006,Kings,47,10022,538,360470538,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047538,132,85,34,132,82,0,132,85,33,132,87,0,132,83,37,495,255,105
3762,NY,2006,Kings,47,10022,539,360470539,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047539,135,75,39,135,85,0,135,82,31,135,86,0,135,80,34,577,318,104
3763,NY,2006,Kings,47,10022,540,360470540,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047540,210,143,49,210,152,0,210,154,36,210,154,0,210,140,38,706,415,104
3764,NY,2006,Kings,47,10022,541,360470541,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047541,209,152,40,209,138,0,209,144,33,209,143,0,209,130,41,729,394,104
3765,NY,2006,Kings,47,10022,542,360470542,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047542,172,121,28,172,126,0,172,119,30,172,129,0,172,127,30,532,314,92
3766,NY,2006,Kings,47,10022,543,360470543,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047543,211,138,47,211,148,0,211,132,37,211,149,0,211,136,42,561,344,83
3767,NY,2006,Kings,47,10022,544,360470544,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047544,196,144,30,196,144,0,196,154,24,196,148,0,196,131,30,721,355,150
3768,NY,2006,Kings,47,10022,545,360470545,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047545,150,92,33,150,92,0,150,103,24,150,106,0,150,98,21,621,345,83
3769,NY,2006,Kings,47,10022,546,360470546,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047546,185,108,47,185,101,0,185,112,44,185,106,0,185,100,45,702,348,151
3770,NY,2006,Kings,47,10022,547,360470547,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047547,151,71,58,151,68,51,151,92,36,151,0,77,151,74,53,643,338,134
3771,NY,2006,Kings,47,10022,548,360470548,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047548,135,59,45,135,39,60,135,60,48,135,0,61,135,51,44,579,291,154
3772,NY,2006,Kings,47,10022,549,360470549,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047549,122,55,53,122,44,64,122,73,37,122,0,64,122,63,43,594,302,185
3773,NY,2006,Kings,47,10022,550,360470550,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047550,87,45,25,87,35,22,87,48,22,87,0,34,87,42,30,449,248,100
3774,NY,2006,Kings,47,10022,551,360470551,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047551,58,26,21,58,21,18,58,28,16,58,0,20,58,21,21,292,167,60
3775,NY,2006,Kings,47,10022,552,360470552,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047552,163,102,37,163,99,0,163,101,33,163,98,0,163,95,34,627,313,121
3776,NY,2006,Kings,47,10022,553,360470553,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047553,104,73,20,104,71,0,104,85,8,104,82,0,104,74,14,423,255,67
3777,NY,2006,Kings,47,10022,554,360470554,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047554,168,94,42,168,108,0,168,103,32,168,101,0,168,92,38,532,313,83
3778,NY,2006,Kings,47,10022,555,360470555,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047555,205,119,57,205,125,0,205,131,41,205,129,0,205,117,50,659,386,135
3779,NY,2006,Kings,47,10022,556,360470556,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047556,172,62,60,172,85,0,172,72,42,172,76,0,172,70,57,661,414,113
3780,NY,2006,Kings,47,10022,557,360470557,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047557,186,123,33,186,139,0,186,142,23,186,126,0,186,127,34,676,399,102
3781,NY,2006,Kings,47,10022,558,360470558,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047558,110,54,33,110,53,23,110,76,20,110,0,39,110,64,29,517,332,87
3782,NY,2006,Kings,47,10022,559,360470559,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047559,216,102,80,216,105,60,216,132,49,216,0,76,216,109,75,651,456,92
3783,NY,2006,Kings,47,10022,560,360470560,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047560,100,45,40,100,45,30,100,57,26,100,0,39,100,49,37,438,259,66
3784,NY,2006,Kings,47,10022,561,360470561,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047561,126,55,53,126,32,63,126,77,34,126,0,74,126,45,64,453,281,104
3785,NY,2006,Kings,47,10022,562,360470562,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047562,127,72,43,127,72,37,127,82,34,127,0,47,127,67,47,590,378,109
3786,NY,2006,Kings,47,10022,563,360470563,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047563,176,99,50,176,96,40,176,115,31,176,99,0,176,87,49,659,408,112
3787,NY,2006,Kings,47,10022,564,360470564,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047564,24,15,6,24,10,6,24,15,5,24,15,0,24,15,6,115,49,28
3788,NY,2006,Kings,47,10022,565,360470565,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047565,256,152,60,256,191,0,256,176,49,256,183,0,256,157,65,783,468,117
3789,NY,2006,Kings,47,10022,566,360470566,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047566,166,99,47,166,104,0,166,107,30,166,100,0,166,93,44,510,308,81
3790,NY,2006,Kings,47,10022,567,360470567,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047567,142,90,27,142,90,0,142,97,15,142,92,0,142,93,21,541,319,86
3791,NY,2006,Kings,47,10022,568,360470568,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047568,175,114,39,175,123,0,175,118,25,175,134,0,175,119,34,675,420,100
3792,NY,2006,Kings,47,10022,569,360470569,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047569,207,141,36,207,154,0,207,158,25,207,151,0,207,139,40,735,457,96
3793,NY,2006,Kings,47,10022,570,360470570,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047570,176,113,36,176,123,0,176,118,26,176,119,0,176,109,38,577,373,63
3794,NY,2006,Kings,47,10022,571,360470571,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047571,181,100,54,181,130,0,181,117,34,181,128,0,181,106,46,708,453,98
3795,NY,2006,Kings,47,10022,572,360470572,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047572,141,103,20,141,99,0,141,102,15,141,104,0,141,98,16,494,291,53
3796,NY,2006,Kings,47,10022,573,360470573,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047573,94,57,25,94,56,0,94,51,27,94,64,0,94,57,26,406,242,55
3797,NY,2006,Kings,47,10022,574,360470574,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047574,143,46,72,143,56,54,143,78,38,143,0,66,143,55,68,453,293,88
3798,NY,2006,Kings,47,10022,575,360470575,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047575,231,79,111,231,132,0,231,135,50,231,0,120,231,99,106,718,489,109
3799,NY,2006,Kings,47,10022,576,360470576,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047576,58,29,22,58,37,0,58,39,9,58,0,17,58,29,19,217,116,44
3800,NY,2006,Kings,47,10022,577,360470577,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047577,199,108,60,199,140,0,199,130,32,199,132,0,199,116,52,580,359,80
3801,NY,2006,Kings,47,10022,578,360470578,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047578,129,54,55,129,82,0,129,72,37,129,78,0,129,60,46,462,275,79
3802,NY,2006,Kings,47,10022,579,360470579,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047579,221,118,64,221,154,0,221,143,33,221,153,0,221,131,51,627,375,89
3803,NY,2006,Kings,47,10022,580,360470580,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047580,135,80,31,135,96,0,135,88,22,135,91,0,135,91,21,421,269,49
3804,NY,2006,Kings,47,10022,581,360470581,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047581,104,58,24,104,62,0,104,64,16,104,57,0,104,63,18,444,288,56
3805,NY,2006,Kings,47,10022,582,360470582,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047582,233,94,94,233,89,83,233,131,58,233,141,0,233,110,83,664,452,77
3806,NY,2006,Kings,47,10022,583,360470583,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047583,167,63,73,167,103,0,167,74,55,167,94,0,167,77,62,458,308,67
3807,NY,2006,Kings,47,10022,584,360470584,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047584,193,88,58,193,107,0,193,99,34,193,92,0,193,81,60,447,281,71
3808,NY,2006,Kings,47,10022,585,360470585,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047585,23,7,12,23,8,6,23,9,7,23,0,11,23,7,9,68,41,6
3809,NY,2006,Kings,47,10022,586,360470586,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047586,197,96,80,197,87,63,197,107,50,197,117,0,197,97,66,641,413,100
3810,NY,2006,Kings,47,10022,587,360470587,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047587,259,132,88,259,111,72,259,165,54,259,152,0,259,139,76,716,496,81
3811,NY,2006,Kings,47,10022,588,360470588,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047588,243,135,61,243,117,57,243,155,36,243,154,0,243,144,57,644,436,72
3812,NY,2006,Kings,47,10022,589,360470589,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047589,238,139,65,238,111,56,238,157,41,238,154,0,238,144,58,660,434,75
3813,NY,2006,Kings,47,10022,590,360470590,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047590,163,76,57,163,103,27,163,100,31,163,107,0,163,90,48,473,290,95
3814,NY,2006,Kings,47,10022,591,360470591,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047591,232,96,90,232,77,90,232,145,49,232,146,0,232,104,87,583,389,83
3815,NY,2006,Kings,47,10022,592,360470592,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047592,171,70,68,171,59,57,171,102,38,171,111,0,171,92,51,424,290,64
3816,NY,2006,Kings,47,10022,593,360470593,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047593,194,92,66,194,78,49,194,121,37,194,129,0,194,115,49,518,335,52
3817,NY,2006,Kings,47,10022,594,360470594,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047594,88,49,22,88,37,29,88,50,19,88,44,0,88,43,28,272,147,50
3818,NY,2006,Kings,47,10022,595,360470595,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047595,36,17,15,36,28,0,36,19,11,36,0,21,36,15,15,142,110,16
3819,NY,2006,Kings,47,10022,596,360470596,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,36047596,114,62,31,114,61,25,114,65,28,114,0,39,114,59,33,340,223,60
