COUNTY NUMBER,COUNTY NAME,STATE PRC CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,"McCain, John (R)","Obama, Barack (D)","Chabot, Steve (R)","Driehaus, Steve (D)","Schmidt, Jean (R)","Wulsin, Victoria (D)","Mitakides, Jane (D)","Turner, Mike (R)","Carroll, Mike (D)","Jordan, Jim (R)","Latta, Bob (R)","Mays, George (D)","Stobbs, Richard (R)","Wilson, Charlie (D)","Austria, Steve (R)","Neuhardt, Sharen (D)","Boehner, John (R)","VonStein, Nicholas (D)","Kaptur, Marcy (D)","Leavitt, Bradley (R)","Kucinich, Dennis (D)","Trakas, Jim (R)","Fudge, Marcia (D)","Pekarek, Thomas (R)","Robinson, David (D)","Tiberi, Pat (R)","Potter, David (R)","Sutton, Betty (D)","LaTourette, Steven (R)","O'Neill, Bill (D)","Kilroy, Mary Jo (D)","Stivers, Steve (R)","Boccieri, John (D)","Schuring, Kirk (R)","Grassell, Duane (R)","Ryan, Tim (D)","Dailey, Fred (R)","Space, Zack (D)"
10,CARROLL,10022-ABG,PRECINCT ORANGE TWP,921,631,331,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,384
10,CARROLL,10023-ABH,PRECINCT PERRY,726,500,241,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,298
10,CARROLL,10024-ABJ,PRECINCT ROSE TWP,1028,782,384,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,432
10,CARROLL,10025-ABK,PRECINCT UNION TWP,718,529,270,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,283
10,CARROLL,10026-ABL,PRECINCT WASHINGTON TWP,779,552,288,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,304
11,CHAMPAIGN,110009-AAT,ADAMS,786,592,422,153,0,0,0,0,0,0,112,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110010-ABY,CONCORD,1014,784,504,254,0,0,0,0,0,0,201,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110012-AAW,GOSHEN,1303,1004,580,383,0,0,0,0,0,0,335,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110013-ABA,HARRISON,607,432,290,129,0,0,0,0,0,0,112,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110015-ABD,JACKSON EAST,797,635,416,193,0,0,0,0,0,0,146,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110014-ABB,JACKSON WEST,841,655,385,249,0,0,0,0,0,0,174,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110017-ABF,JOHNSON,1110,791,496,267,0,0,0,0,0,0,206,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110018-ACA,MAD RIVER A,812,630,400,216,0,0,0,0,0,0,160,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110019-ABK,MAD RIVER B,1208,933,542,360,0,0,0,0,0,0,263,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110011-AAY,MECHANICSBURG,1015,664,329,310,0,0,0,0,0,0,263,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110020-ABO,NORTH LEWISBURG,919,614,334,258,0,0,0,0,0,0,212,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110021-ABM,RUSH,677,515,316,182,0,0,0,0,0,0,143,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110022-ABQ,SALEM NORTH,828,656,442,193,0,0,0,0,0,0,138,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110023-ABR,SALEM SOUTH,744,587,361,206,0,0,0,0,0,0,157,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110016-ABH,ST PARIS,1238,881,515,341,0,0,0,0,0,0,217,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110024-ABS,UNION NORTH,827,669,406,239,0,0,0,0,0,0,189,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110025-ABT,UNION SOUTH,681,524,302,204,0,0,0,0,0,0,165,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110001-AAA,URBANA 1-A,738,451,217,214,0,0,0,0,0,0,173,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110002-AAB,URBANA 1-B,749,493,218,269,0,0,0,0,0,0,211,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110003-AAE,URBANA 2-A,1102,763,330,414,0,0,0,0,0,0,329,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110004-AAH,URBANA 2-B,1006,835,530,291,0,0,0,0,0,0,221,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110005-AAK,URBANA 3-A,1015,717,357,330,0,0,0,0,0,0,236,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110006-AAN,URBANA 3-B,916,660,352,279,0,0,0,0,0,0,207,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110007-AAP,URBANA 4-A,877,586,304,265,0,0,0,0,0,0,204,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110008-AAR,URBANA 4-B,898,533,244,270,0,0,0,0,0,0,217,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110026-ABU,URBANA NORTH,977,755,496,241,0,0,0,0,0,0,187,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110027-ABV,URBANA SOUTH,1280,891,485,375,0,0,0,0,0,0,310,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CHAMPAIGN,110028-ABW,WAYNE,1192,905,568,300,0,0,0,0,0,0,270,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12042-ADF,BETHEL 1,820,615,397,198,0,0,0,0,0,0,0,0,0,0,0,0,388,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12043-ADG,BETHEL 2,631,447,256,177,0,0,0,0,0,0,0,0,0,0,0,0,259,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12044-ADH,BETHEL 3,826,647,380,248,0,0,0,0,0,0,0,0,0,0,0,0,375,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12045-ADI,BETHEL 4,877,692,425,249,0,0,0,0,0,0,0,0,0,0,0,0,430,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12046-ADJ,BETHEL 5,904,746,471,252,0,0,0,0,0,0,0,0,0,0,0,0,474,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12047-ADK,BETHEL 6,760,619,391,210,0,0,0,0,0,0,0,0,0,0,0,0,396,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12048-ADA,BETHEL 7,752,616,429,174,0,0,0,0,0,0,0,0,0,0,0,0,424,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12049-ADB,BETHEL 8,1159,764,405,343,0,0,0,0,0,0,0,0,0,0,0,0,424,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12050-ADD,BETHEL 9,1494,1020,573,406,0,0,0,0,0,0,0,0,0,0,0,0,582,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12039-AAA,CARL 1,1387,959,514,405,0,0,0,0,0,0,0,0,0,0,0,0,548,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12040-AAB,CARL 2,774,582,363,209,0,0,0,0,0,0,0,0,0,0,0,0,360,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12041-AAE,CARL 3,1117,802,475,301,0,0,0,0,0,0,0,0,0,0,0,0,478,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12062-AED,CHAS 1,1095,823,487,310,0,0,0,0,0,0,0,0,0,0,0,0,512,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12063-AEF,CHAS TWP,623,503,345,140,0,0,0,0,0,0,0,0,0,0,0,0,366,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12001-AAT,CITY 1,1224,892,350,499,0,0,0,0,0,0,0,0,0,0,0,0,378,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12010-ACU,CITY 10,1079,764,54,702,0,0,0,0,0,0,0,0,0,0,0,0,87,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12011-ACF,CITY 11,1288,587,59,511,0,0,0,0,0,0,0,0,0,0,0,0,83,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12012-ACV,CITY 12,970,707,70,624,0,0,0,0,0,0,0,0,0,0,0,0,105,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12013-ACT,CITY 13,1070,710,52,647,0,0,0,0,0,0,0,0,0,0,0,0,96,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12014-ACR,CITY 14,313,197,121,62,0,0,0,0,0,0,0,0,0,0,0,0,130,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12015-ACO,CITY 15,960,584,262,304,0,0,0,0,0,0,0,0,0,0,0,0,282,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12016-ACN,CITY 16,1248,662,262,372,0,0,0,0,0,0,0,0,0,0,0,0,289,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12017-ACM,CITY 17,1115,498,137,347,0,0,0,0,0,0,0,0,0,0,0,0,162,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12018-AAG,CITY 18,1090,562,181,360,0,0,0,0,0,0,0,0,0,0,0,0,209,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12019-AAH,CITY 19,739,406,154,236,0,0,0,0,0,0,0,0,0,0,0,0,187,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12002-AAS,CITY 2,890,626,283,326,0,0,0,0,0,0,0,0,0,0,0,0,275,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12020-AAI,CITY 20,785,571,224,327,0,0,0,0,0,0,0,0,0,0,0,0,261,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12021-AAJ,CITY 21,782,549,227,298,0,0,0,0,0,0,0,0,0,0,0,0,254,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12022-AAK,CITY 22,759,525,223,282,0,0,0,0,0,0,0,0,0,0,0,0,234,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12023-AAL,CITY 23,700,439,163,261,0,0,0,0,0,0,0,0,0,0,0,0,165,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12024-ABE,CITY 24,1129,612,174,427,0,0,0,0,0,0,0,0,0,0,0,0,203,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12025-ABD,CITY 25,1237,648,180,456,0,0,0,0,0,0,0,0,0,0,0,0,202,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12026-ABC,CITY 26,1001,798,423,359,0,0,0,0,0,0,0,0,0,0,0,0,472,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12027-ABH,CITY 27,775,623,282,328,0,0,0,0,0,0,0,0,0,0,0,0,332,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12028-ABG,CITY 28,788,620,312,294,0,0,0,0,0,0,0,0,0,0,0,0,344,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12029-ABF,CITY 29,1097,717,259,448,0,0,0,0,0,0,0,0,0,0,0,0,290,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12003-AAR,CITY 3,893,646,236,388,0,0,0,0,0,0,0,0,0,0,0,0,258,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12030-ABJ,CITY 30,1083,723,275,426,0,0,0,0,0,0,0,0,0,0,0,0,308,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12031-ABI,CITY 31,1035,851,423,418,0,0,0,0,0,0,0,0,0,0,0,0,493,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12032-ABK,CITY 32,922,709,325,370,0,0,0,0,0,0,0,0,0,0,0,0,363,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12033-ABX,CITY 33,731,585,288,284,0,0,0,0,0,0,0,0,0,0,0,0,314,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12034-ABZ,CITY 34,909,754,378,359,0,0,0,0,0,0,0,0,0,0,0,0,412,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12035-ACA,CITY 35,922,656,283,355,0,0,0,0,0,0,0,0,0,0,0,0,325,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12036-ACB,CITY 36,922,598,253,328,0,0,0,0,0,0,0,0,0,0,0,0,278,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12037-ACC,CITY 37,1147,892,454,414,0,0,0,0,0,0,0,0,0,0,0,0,506,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12038-ACD,CITY 38,1501,1188,675,478,0,0,0,0,0,0,0,0,0,0,0,0,722,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12004-AAP,CITY 4,1300,805,258,530,0,0,0,0,0,0,0,0,0,0,0,0,311,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12005-AAO,CITY 5,1300,665,175,465,0,0,0,0,0,0,0,0,0,0,0,0,210,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12006-AAQ,CITY 6,1306,623,137,467,0,0,0,0,0,0,0,0,0,0,0,0,190,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12007-ACI,CITY 7,1254,689,51,623,0,0,0,0,0,0,0,0,0,0,0,0,121,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12008-ACH,CITY 8,1467,1000,141,818,0,0,0,0,0,0,0,0,0,0,0,0,199,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12009-ACG,CITY 9,967,489,73,401,0,0,0,0,0,0,0,0,0,0,0,0,99,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12071-AEG,ENON 1,892,723,454,257,0,0,0,0,0,0,0,0,0,0,0,0,497,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12072-AEI,ENON 2,1087,844,509,312,0,0,0,0,0,0,0,0,0,0,0,0,526,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12051-ADM,GERM 1,975,795,471,300,0,0,0,0,0,0,0,0,0,0,0,0,509,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12052-ADN,GERM 2,848,674,415,237,0,0,0,0,0,0,0,0,0,0,0,0,461,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12053-ADO,GERM 3,597,426,208,203,0,0,0,0,0,0,0,0,0,0,0,0,218,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12054-ADP,GERM 4,979,783,424,335,0,0,0,0,0,0,0,0,0,0,0,0,460,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12055-ADQ,GERM 5,1298,1008,603,373,0,0,0,0,0,0,0,0,0,0,0,0,646,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12056-ADS,GERM 6,717,534,310,203,0,0,0,0,0,0,0,0,0,0,0,0,311,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12057-ADV,GREE 1,848,699,411,259,0,0,0,0,0,0,0,0,0,0,0,0,417,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12058-ADW,GREE 2,1167,953,559,364,0,0,0,0,0,0,0,0,0,0,0,0,582,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12059-ADZ,HARM 1,770,580,314,248,0,0,0,0,0,0,0,0,0,0,0,0,330,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12060-AEA,HARM 2,962,797,476,296,0,0,0,0,0,0,0,0,0,0,0,0,513,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12061-AEB,HARM 3,706,520,282,216,0,0,0,0,0,0,0,0,0,0,0,0,303,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12073-AEV,MFLD 1,434,339,188,140,0,0,0,0,0,0,0,0,0,0,0,0,209,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12082-AEX,MFLD 10,696,571,295,259,0,0,0,0,0,0,0,0,0,0,0,0,321,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12083-AEY,MFLD 11,748,614,342,265,0,0,0,0,0,0,0,0,0,0,0,0,342,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12074-AFA,MFLD 2,1331,1168,715,418,0,0,0,0,0,0,0,0,0,0,0,0,743,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12075-AFB,MFLD 3,1143,859,473,366,0,0,0,0,0,0,0,0,0,0,0,0,490,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12076-AEU,MFLD 4,808,683,420,244,0,0,0,0,0,0,0,0,0,0,0,0,426,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12077-AFD,MFLD 5,915,762,455,281,0,0,0,0,0,0,0,0,0,0,0,0,486,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12078-AFE,MFLD 6,885,762,398,348,0,0,0,0,0,0,0,0,0,0,0,0,448,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12079-AFF,MFLD 7,682,545,288,239,0,0,0,0,0,0,0,0,0,0,0,0,305,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12080-AFG,MFLD 8,870,695,373,301,0,0,0,0,0,0,0,0,0,0,0,0,387,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12081-AEW,MFLD 9,773,655,366,272,0,0,0,0,0,0,0,0,0,0,0,0,395,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12064-AEK,MR 1,1516,1071,643,398,0,0,0,0,0,0,0,0,0,0,0,0,672,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12065-AEM,MR 2,994,807,515,275,0,0,0,0,0,0,0,0,0,0,0,0,532,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12066-AEN,MR 3,642,535,327,193,0,0,0,0,0,0,0,0,0,0,0,0,345,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12067-AEP,MR 4,708,518,326,174,0,0,0,0,0,0,0,0,0,0,0,0,333,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12068-AEQ,MR 5,1188,595,579,351,0,0,0,0,0,0,0,0,0,0,0,0,594,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12069-AER,MR 6,603,463,253,192,0,0,0,0,0,0,0,0,0,0,0,0,273,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12070-AET,MR 7,678,541,360,159,0,0,0,0,0,0,0,0,0,0,0,0,340,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12084-AFH,PIKE 1,1185,905,590,295,0,0,0,0,0,0,0,0,0,0,0,0,580,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12085-AFI,PIKE 2,1322,1100,703,367,0,0,0,0,0,0,0,0,0,0,0,0,736,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12086-AFL,PLES 1,757,570,307,237,0,0,0,0,0,0,0,0,0,0,0,0,325,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12087-AFM,PLES 2,660,502,276,205,0,0,0,0,0,0,0,0,0,0,0,0,285,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12088-AFN,PLES 3,683,546,305,225,0,0,0,0,0,0,0,0,0,0,0,0,323,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12089-AFO,T-1,899,749,450,269,0,0,0,0,0,0,0,0,0,0,0,0,470,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12098-AFP,T-10,895,621,301,308,0,0,0,0,0,0,0,0,0,0,0,0,328,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12099-AFQ,T-11,971,772,454,298,0,0,0,0,0,0,0,0,0,0,0,0,465,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12100-AFR,T-12,644,457,179,258,0,0,0,0,0,0,0,0,0,0,0,0,205,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12090-AFW,T-2,843,722,434,263,0,0,0,0,0,0,0,0,0,0,0,0,471,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12091-AGD,T-3,727,515,246,257,0,0,0,0,0,0,0,0,0,0,0,0,271,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12092-AFX,T-4,727,593,309,255,0,0,0,0,0,0,0,0,0,0,0,0,354,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12093-AFY,T-5,533,438,274,156,0,0,0,0,0,0,0,0,0,0,0,0,288,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12094-AFZ,T-6,751,541,300,222,0,0,0,0,0,0,0,0,0,0,0,0,294,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CLARK,12095-AGA,T-7,612,501,304,185,0,0,0,0,0,0,0,0,0,0,0,0,321,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
